Alcaldía,Polígono ,Colonia ,Año,Mes,Ingreso por Estacionamiento en Vía Pública ,Contraprestación 30%                                (F)             ,Ingreso por Retiro de Candado Inmovilizador,70% Inmovilizador           (H),Pago al GCDMX       (F-H)
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2018,Septiembre,3801882.0,1140564.6,129292.8,90504.96,1050059.64
Miguel Hidalgo,lomas Chapultepec,Recuperación de LDC por retiro de candado inmovilizador,2018,Septiembre,0.0,0.0,0.0,0.0,37794.0
Cuauhtémoc,Roma - Hipódromo,Roma I,2018,Septiembre,3473943.0,1042182.9,261190.4,182833.28,859349.62
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2018,Septiembre,2239092.0,671727.6,186361.6,130453.12,541274.48
Benito Juárez,Benito Juárez Sur,Recuperación de LDC por retiro de candado inmovilizador,2018,Septiembre,0.0,0.0,0.0,0.0,2155.0
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2018,Septiembre,561053.0,168315.9,87379.2,61165.44,107150.46
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2018,Septiembre,702633.0,210789.9,92352.0,64646.4,146143.5
Benito Juárez,Benito Juárez Norte,Napoles,2018,Septiembre,2191043.0,657312.9,368224.0,257756.8,399556.1
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2018,Octubre,212549.0,63764.7,15628.8,10940.16,52824.54
Miguel Hidalgo,Polanco -Anzures,Anzures,2018,Octubre,2019420.0,605826.0,158892.8,111224.96,494601.04
Alvaro Obregón,Florida,Florida,2018,Octubre,1037224.0,311167.2,109638.4,76746.88,234420.32
Benito Juárez,Benito Juárez Sur,Noche Buena,2018,Octubre,522874.0,156862.2,55884.8,39119.36,117742.84
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2018,Octubre,403581.0,121074.3,36230.4,25361.28,95713.02
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2018,Octubre,1688052.0,506415.6,183520.0,128464.0,377951.6
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2018,Noviembre,2448418.0,734525.4,100166.4,70116.48,664408.92
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2018,Noviembre,107503.0,32250.9,4499.2,3149.44,29101.46
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2018,Noviembre,177051.0,53115.3,11840.0,8288.0,44827.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2018,Noviembre,635417.0,190625.1,41913.6,29339.52,161285.58
Cuauhtémoc,Roma - Hipódromo,Roma I,2018,Noviembre,3302870.0,990861.0,240588.8,168412.16,822448.84
Cuauhtémoc,Roma - Hipódromo,Roma II,2018,Noviembre,3250285.0,975085.5,217856.0,152499.2,822586.3
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2018,Noviembre,2096287.0,628886.1,165286.4,115700.48,513185.62
Benito Juárez,Benito Juárez Sur,Noche Buena,2018,Noviembre,452767.0,135830.1,52096.0,36467.2,99362.9
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2018,Noviembre,358038.0,107411.4,33388.8,23372.16,84039.24
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2018,Noviembre,700835.0,210250.5,70803.2,49562.24,160688.26
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2018,Diciembre,1867330.0,560199.0,124793.6,87355.52,472843.48
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2018,Diciembre,2958514.0,887554.2,210515.2,147360.64,740193.56
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2018,Diciembre,101673.0,30501.9,3315.2,2320.64,28181.26
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2018,Diciembre,3391407.0,1017422.1,124083.2,86858.24,930563.86
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2018,Diciembre,1927437.0,578231.1,157945.6,110561.92,467669.18
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2018,Diciembre,583408.0,175022.4,69382.4,48567.68,126454.72
Benito Juárez,Benito Juárez Norte,Napoles,2018,Diciembre,2047047.0,614114.1,193939.2,135757.44,478356.66
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Enero,1102228.0,330668.4,33130.3,23191.21,307477.19
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2019,Enero,3270213.0,981063.9,239385.1,167569.57,813494.33
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2019,Enero,176281.0,52884.3,11209.5,7846.65,45037.65
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2019,Enero,465350.0,139605.0,35372.2,24760.54,114844.46
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2019,Enero,862757.0,258827.1,17935.2,12554.64,246272.46
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2019,Enero,591979.0,177593.7,92665.2,64865.64,112728.06
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2019,Enero,707906.0,212371.8,57779.2,40445.44,171926.36
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2019,Febrero,2398678.0,719603.4,149460.0,104622.0,614981.4
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2019,Febrero,439217.0,131765.1,29892.0,20924.4,110840.7
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2019,Febrero,610354.0,183106.2,50318.2,35222.74,147883.46
Miguel Hidalgo,Polanco -Anzures,Anzures,2019,Febrero,1736412.0,520923.6,130030.2,91021.14,429902.46
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2019,Febrero,3816952.0,1145085.6,152698.3,106888.81,1038196.79
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2019,Febrero,834106.0,250231.8,12704.1,8892.87,241338.93
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2019,Febrero,2139003.0,641700.9,214724.2,150306.94,491393.96
Alvaro Obregón,Florida,Florida,2019,Febrero,886982.0,266094.6,128535.6,89974.92,176119.68
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2019,Febrero,327720.0,98316.0,34375.8,24063.06,74252.94
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2019,Febrero,238492.0,71547.6,32133.9,22493.73,49053.87
Miguel Hidalgo,Polanco -Anzures,Palmitas,2019,Marzo,495503.0,148650.9,27650.1,19355.07,129295.83
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2019,Marzo,658525.0,197557.5,49570.9,34699.63,162857.87
Miguel Hidalgo,Polanco -Anzures,Anzures,2019,Marzo,1838179.0,551453.7,141239.7,98867.79,452585.91
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2019,Marzo,4031778.0,1209533.4,143232.5,100262.75,1109270.65
Cuauhtémoc,Roma - Hipódromo,Roma II,2019,Marzo,3682932.0,1104879.6,313616.9,219531.83,885347.77
Alvaro Obregón,Florida,Florida,2019,Marzo,955460.0,286638.0,135759.5,95031.65,191606.35
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2019,Marzo,340166.0,102049.8,34624.9,24237.43,77812.37
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2019,Marzo,251784.0,75535.2,32383.0,22668.1,52867.1
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2019,Marzo,547101.0,164130.3,54303.8,38012.66,126117.64
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2019,Marzo,715279.0,214583.7,58787.6,41151.32,173432.38
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2019,Abril,3360365.0,1008109.5,160171.3,112119.91,895989.59
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2019,Abril,110900.0,33270.0,3487.4,2441.18,30828.82
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2019,Abril,650147.0,195044.1,37614.1,26329.87,168714.23
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2019,Abril,3760204.0,1128061.2,102629.2,71840.44,1056220.76
Cuauhtémoc,Roma - Hipódromo,Roma II,2019,Abril,3415611.0,1024683.3,193301.6,135311.12,889372.18
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2019,Abril,330322.0,99096.6,31137.5,21796.25,77300.35
Benito Juárez,Benito Juárez Norte,Napoles,2019,Abril,2260912.0,678273.6,154940.2,108458.14,569815.46
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Mayo,1233620.0,370086.0,14447.8,10113.46,359972.54
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2019,Mayo,2378092.0,713427.6,41599.7,29119.79,684307.81
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2019,Mayo,123471.0,37041.3,1992.8,1394.96,35646.34
Miguel Hidalgo,Polanco -Anzures,Recuperación de LDC por retiro de candado inmovilizador,2019,Abril,0.0,0.0,0.0,0.0,1161.0
Miguel Hidalgo,Polanco -Anzures,Recuperación de LDC por retiro de candado inmovilizador,2019,Abril,0.0,0.0,0.0,0.0,7673.0
Miguel Hidalgo,lomas Chapultepec,Recuperación de LDC por retiro de candado inmovilizador,2019,Abril,0.0,0.0,0.0,0.0,829.0
Cuauhtémoc,Roma - Hipódromo,Roma I,2019,Mayo,3718472.0,1115541.6,102878.3,72014.81,1043526.79
Cuauhtémoc,Roma - Hipódromo,Roma II,2019,Mayo,3651314.0,1095394.2,96899.9,67829.93,1027564.27
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2019,Mayo,2725539.0,817661.7,137752.3,96426.61,721235.09
Cuauhtémoc,Roma - Hipódromo,Recuperación de LDC por retiro de candado inmovilizador,2019,Abril,0.0,0.0,0.0,0.0,1161.0
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2019,Mayo,365130.0,109539.0,18931.6,13252.12,96286.88
Benito Juárez,Benito Juárez Sur,Recuperación de LDC por retiro de candado inmovilizador,2019,Marzo,0.0,0.0,0.0,0.0,1326.0
Benito Juárez,Benito Juárez Sur,Recuperación de LDC por retiro de candado inmovilizador,2019,Mayo,0.0,0.0,0.0,0.0,663.0
Benito Juárez,Benito Juárez Sur,Recuperación de LDC por retiro de candado inmovilizador,2019,Mayo,0.0,0.0,0.0,0.0,34.0
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2019,Mayo,621890.0,186567.0,23913.6,16739.52,169827.48
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2019,Junio,2202525.0,660757.5,50816.4,35571.48,625186.02
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2019,Junio,2565354.0,769606.2,78964.7,55275.29,714330.91
Miguel Hidalgo,Polanco -Anzures,Palmitas,2019,Junio,499210.0,149763.0,15195.1,10636.57,139126.43
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2019,Junio,185411.0,55623.3,3736.5,2615.55,53007.75
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2019,Junio,486413.0,145923.9,12704.1,8892.87,137031.03
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2019,Junio,875408.0,262622.4,5729.3,4010.51,258611.89
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2019,Junio,2346909.0,704072.7,74979.1,52485.37,651587.33
Alvaro Obregón,Florida,Florida,2019,Junio,898710.0,269613.0,44838.0,31386.6,238226.4
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2019,Junio,502807.84,150842.352,12704.1,8892.87,141949.482
Benito Juárez,Benito Juárez Norte,Napoles,2019,Junio,2261693.0,678507.9,85939.5,60157.65,618350.25
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Julio,1207538.0,362261.4,19678.9,13775.23,348486.17
Miguel Hidalgo,Polanco -Anzures,Palmitas,2019,Julio,515520.0,154656.0,16191.5,11334.05,143321.95
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2019,Julio,128773.0,38631.9,1245.5,871.85,37760.05
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2019,Julio,195735.0,58720.5,4483.8,3138.66,55581.84
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2019,Julio,3902353.0,1170705.9,86686.8,60680.76,1110025.14
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2019,Julio,901542.0,270462.6,11707.7,8195.39,262267.21
Cuauhtémoc,Roma - Hipódromo,Roma I,2019,Julio,3796906.0,1139071.8,90423.3,63296.31,1075775.49
Alvaro Obregón,Florida,Florida,2019,Julio,907769.0,272330.7,46332.6,32432.82,239897.88
Benito Juárez,Benito Juárez Sur,Noche Buena,2019,Julio,500281.92,150084.576,39856.0,27899.2,122185.376
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2019,Julio,1672537.01,501761.103,84195.8,58937.06,442824.043
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2019,Julio,740113.0,222033.9,27401.0,19180.7,202853.2
Benito Juárez,Benito Juárez Norte,Napoles,2019,Julio,2475719.0,742715.7,83448.5,58413.95,684301.75
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Agosto,1236709.0,371012.7,24660.9,17262.63,353750.07
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2019,Agosto,2383842.0,715152.6,54802.0,38361.4,676791.2
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2019,Agosto,187444.0,56233.2,1992.8,1394.96,54838.24
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2019,Agosto,684769.0,205430.7,22917.2,16042.04,189388.66
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2019,Agosto,4024477.0,1207343.1,91668.8,64168.16,1143174.94
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2019,Agosto,292457.99,87737.397,19678.9,13775.23,73962.167
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2019,Agosto,652101.0,195630.3,20177.1,14123.97,181506.33
Benito Juárez,Benito Juárez Norte,Napoles,2019,Agosto,2526421.0,757926.3,75228.2,52659.74,705266.56
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Septiembre,1123926.0,337177.8,22917.2,16042.04,321135.76
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2019,Septiembre,2449588.0,734876.4,79961.1,55972.77,678903.63
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2019,Septiembre,653909.0,196172.7,17935.2,12554.64,183618.06
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2019,Septiembre,917234.0,275170.2,9216.7,6451.69,268718.51
Cuauhtémoc,Roma - Hipódromo,Roma I,2019,Septiembre,3491895.0,1047568.5,92914.3,65040.01,982528.49
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2019,Septiembre,2420760.0,726228.0,110600.4,77420.28,648807.72
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2019,Septiembre,2220083.0,666024.9,77470.1,54229.07,611795.83
Alvaro Obregón,Florida,Florida,2019,Septiembre,856083.0,256824.9,41350.6,28945.42,227879.48
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2019,Septiembre,1441013.26,432303.978,79213.8,55449.66,376854.318
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2019,Septiembre,680550.0,204165.0,23166.3,16216.41,187948.59
Benito Juárez,Benito Juárez Norte,Napoles,2019,Septiembre,2236860.0,671058.0,70246.2,49172.34,621885.66
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Octubre,1321185.0,396355.5,29393.8,20575.66,375779.84
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2019,Octubre,3705697.0,1111709.1,124799.1,87359.37,1024349.73
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2019,Octubre,2785094.0,835528.2,98394.5,68876.15,766652.05
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2019,Octubre,130933.0,39279.9,2241.9,1569.33,37710.57
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2019,Octubre,4498970.0,1349691.0,73733.6,51613.52,1298077.48
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2019,Octubre,2445657.0,733697.1,79213.8,55449.66,678247.44
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2019,Octubre,366061.75,109818.525,23415.4,16390.78,93427.745
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2019,Octubre,288463.33,86538.999,20426.2,14298.34,72240.659
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2019,Octubre,736596.94,220979.082,51563.7,36094.59,184884.492
Benito Juárez,Benito Juárez Sur,Recuperación de LDC por retiro de candado inmovilizador,2019,Octubre,0.0,0.0,0.0,0.0,1221.0
Benito Juárez,Benito Juárez Norte,Napoles,2019,Octubre,2607298.0,782189.4,137503.2,96252.24,685937.16
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Noviembre,1160836.0,348250.8,27650.1,19355.07,328895.73
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2019,Noviembre,2152967.0,645890.1,66260.6,46382.42,599507.68
Miguel Hidalgo,Polanco -Anzures,Palmitas,2019,Noviembre,488718.0,146615.4,10213.1,7149.17,139466.23
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2019,Noviembre,108902.0,32670.6,2491.0,1743.7,30926.9
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2019,Noviembre,166055.0,49816.5,4732.9,3313.03,46503.47
Miguel Hidalgo,Polanco -Anzures,Anzures,2019,Noviembre,1773561.0,532068.3,45087.1,31560.97,500507.33
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2019,Noviembre,3896496.0,1168948.8,70246.2,49172.34,1119776.46
Cuauhtémoc,Roma - Hipódromo,Roma I,2019,Noviembre,3668890.0,1100667.0,126791.9,88754.33,1011912.67
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2019,Noviembre,2498981.0,749694.3,130279.3,91195.51,658498.79
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2019,Noviembre,2261604.0,678481.2,89177.8,62424.46,616056.74
Alvaro Obregón,Florida,Florida,2019,Noviembre,860028.0,258008.4,38859.6,27201.72,230806.68
Benito Juárez,Benito Juárez Sur,Noche Buena,2019,Noviembre,456032.67,136809.801,39357.8,27550.46,109259.341
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2019,Noviembre,658555.7,197566.71,55798.4,39058.88,158507.83
Benito Juárez,Benito Juárez Norte,Napoles,2019,Noviembre,2251406.0,675421.8,132770.3,92939.21,582482.59
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2019,Diciembre,1090805.0,327241.5,27650.1,19355.07,307886.43
Miguel Hidalgo,Polanco -Anzures,Palmitas,2019,Diciembre,463525.0,139057.5,11956.8,8369.76,130687.74
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2019,Diciembre,160824.0,48247.2,2241.9,1569.33,46677.87
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2019,Diciembre,2034315.0,610294.5,74979.1,52485.37,557809.13
Benito Juárez,Benito Juárez Sur,Noche Buena,2019,Diciembre,438477.97,131543.391,28895.6,20226.92,111316.471
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2019,Diciembre,289636.45,86890.935,13700.5,9590.35,77300.585
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2019,Diciembre,1420635.65,426190.695,82203.0,57542.1,368648.595
Benito Juárez,Benito Juárez Sur,Recuperación de LDC por retiro de candado inmovilizador,2019,Noviembre,0.0,0.0,0.0,0.0,17.0
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2019,Diciembre,559507.59,167852.277,19678.9,13775.23,154077.047
Benito Juárez,Benito Juárez Norte,Napoles,2019,Diciembre,2058823.35,617647.005,121560.8,85092.56,532554.445
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2020,Enero,1164012.0,349203.6,27443.4,19210.38,329993.22
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2020,Enero,2206194.0,661858.2,84660.3,59262.21,602595.99
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2020,Enero,187780.0,56334.0,5178.0,3624.6,52709.4
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2020,Enero,4161582.5,1248474.75,61618.2,43132.74,1205342.01
Cuauhtémoc,Roma - Hipódromo,Roma II,2020,Enero,3591200.0,1077360.0,100194.3,70136.01,1007223.99
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2020,Enero,2632219.0,789665.7,109514.7,76660.29,713005.41
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2020,Enero,276708.47,83012.541,20970.9,14679.63,68332.911
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2020,Enero,600842.0,180252.6,28148.3,19703.81,160548.79
Benito Juárez,Benito Juárez Norte,Napoles,2020,Enero,2434725.0,730417.5,90174.2,63121.94,667295.56
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2020,Febrero,2046476.0,613942.8,61618.2,43132.74,570810.06
Miguel Hidalgo,Polanco -Anzures,Palmitas,2020,Febrero,522489.0,156746.7,10614.9,7430.43,149316.27
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2020,Febrero,683133.0,204939.9,17346.3,12142.41,192797.49
Miguel Hidalgo,Polanco -Anzures,Anzures,2020,Febrero,1768644.0,530593.2,47378.7,33165.09,497428.11
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2020,Febrero,841148.0,252344.4,10097.1,7067.97,245276.43
Cuauhtémoc,Roma - Hipódromo,Roma II,2020,Febrero,3580977.0,1074293.1,104854.5,73398.15,1000894.95
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2020,Febrero,2595171.0,778551.3,105631.2,73941.84,704609.46
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2020,Febrero,2317713.0,695313.9,88026.0,61618.2,633695.7
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2020,Febrero,1432786.89,429836.07,80259.0,56181.3,373654.77
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2020,Febrero,654914.81,196474.44,40906.2,28634.34,167840.1
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2020,Febrero,723239.0,216971.7,26666.7,18666.69,198305.01
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2020,Marzo,2390494.0,717148.2,72750.9,50925.63,666222.57
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2020,Marzo,1550010.0,465003.0,64207.2,44945.04,420057.96
Miguel Hidalgo,Polanco -Anzures,Los Morales,2020,Marzo,615054.0,184516.2,22783.2,15948.24,168567.96
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2020,Marzo,2826838.0,848051.4,42977.4,30084.18,817967.22
Cuauhtémoc,Roma - Hipódromo,Roma I,2020,Marzo,2728277.0,818483.1,118835.1,83184.57,735298.53
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2020,Marzo,495863.92,148759.18,33657.0,23559.9,125199.28
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2020,Marzo,478448.0,143534.4,22006.5,15404.55,128129.85
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2020,Marzo,589248.0,176774.4,39870.6,27909.42,148864.98
Benito Juárez,Benito Juárez Norte,Napoles,2020,Marzo,1937492.0,581247.6,168285.0,117799.5,463448.1
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2020,Abril,165475.0,49642.5,,,49642.5
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2020,Abril,425804.0,127741.2,2071.2,1449.84,126291.36
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2020,Abril,317267.0,95180.1,2330.1,1631.07,93549.03
Miguel Hidalgo,Polanco -Anzures,Palmitas,2020,Abril,79686.0,23905.8,0.0,0.0,23905.8
Miguel Hidalgo,Polanco -Anzures,Los Morales,2020,Abril,189635.0,56890.5,1035.6,724.92,56165.58
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2020,Abril,44520.0,13356.0,0.0,0.0,13356.0
Miguel Hidalgo,Polanco -Anzures,Anzures,2020,Abril,321336.0,96400.8,2589.0,1812.3,94588.5
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2020,Abril,530209.0,159062.7,1553.4,1087.38,157975.32
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2020,Abril,136044.0,40813.2,258.9,181.23,40631.97
Cuauhtémoc,Roma - Hipódromo,Roma I,2020,Abril,542788.0,162836.4,3365.7,2355.99,160480.41
Cuauhtémoc,Roma - Hipódromo,Roma II,2020,Abril,532256.0,159676.8,1294.5,906.15,158770.65
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2020,Abril,72376.9,21713.07,1294.5,906.15,20806.92
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2020,Mayo,164204.0,49261.2,0.0,0.0,49261.2
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2020,Mayo,205718.0,61715.4,0.0,0.0,61715.4
Miguel Hidalgo,Polanco -Anzures,Los Morales,2020,Mayo,110611.0,33183.3,0.0,0.0,33183.3
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2020,Mayo,190689.0,57206.7,,0.0,57206.7
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2020,Mayo,182565.0,54769.5,,0.0,54769.5
Alvaro Obregón,Florida,Florida,2020,Mayo,99993.0,29997.9,,0.0,29997.9
