Red Manual
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.cdmx.gob.mx
timeStamp:,1989/01/08 al 2017/10/28		
average_interval: 001d
Date,cve_station,cve_parameter,value,unit
30/10/1998,PED,PbPM10,0.0001,2
30/10/1998,TLA,PbPM10,0.079,2
30/10/1998,XAL,PbPM10,0.107,2
30/10/1998,MCM,PbPM10,0.129,2
30/10/1998,NEZ,PbPM10,0.055,2
30/10/1998,UIZ,PbPM10,0.044,2
30/10/1998,LPR,PbPM10,0.307,2
30/10/1998,LOM,PbPM10,0.052,2
30/10/1998,SHA,PbPM10,0.07,2
30/10/1998,XCH,PbPM10,0.0001,2
05/11/1998,CES,PbPM10,0.0001,2
05/11/1998,MER,PbPM10,0.044,2
05/11/1998,PED,PbPM10,0.0001,2
05/11/1998,TLA,PbPM10,0.0001,2
05/11/1998,XAL,PbPM10,0.101,2
05/11/1998,MCM,PbPM10,0.0001,2
05/11/1998,NEZ,PbPM10,0.0001,2
05/11/1998,UIZ,PbPM10,0.0001,2
05/11/1998,LPR,PbPM10,0.105,2
05/11/1998,LOM,PbPM10,0.0001,2
05/11/1998,SHA,PbPM10,0.0001,2
05/11/1998,XCH,PbPM10,0.0001,2
11/11/1998,CES,PbPM10,0.066,2
11/11/1998,MER,PbPM10,0.064,2
11/11/1998,PED,PbPM10,0.0001,2
11/11/1998,TLA,PbPM10,0.063,2
11/11/1998,XAL,PbPM10,0.258,2
11/11/1998,MCM,PbPM10,0.059,2
11/11/1998,NEZ,PbPM10,0.042,2
11/11/1998,UIZ,PbPM10,0.053,2
11/11/1998,LPR,PbPM10,0.0001,2
11/11/1998,LOM,PbPM10,0.0001,2
11/11/1998,SHA,PbPM10,0.046,2
11/11/1998,XCH,PbPM10,0.055,2
17/11/1998,CES,PbPM10,0.046,2
17/11/1998,MER,PbPM10,0.086,2
17/11/1998,PED,PbPM10,0.039,2
17/11/1998,TLA,PbPM10,0.061,2
17/11/1998,XAL,PbPM10,0.206,2
17/11/1998,MCM,PbPM10,0.083,2
17/11/1998,NEZ,PbPM10,0.044,2
17/11/1998,UIZ,PbPM10,0.101,2
17/11/1998,LPR,PbPM10,0.103,2
17/11/1998,LOM,PbPM10,0.048,2
17/11/1998,SHA,PbPM10,0.074,2
17/11/1998,XCH,PbPM10,0.057,2
23/11/1998,CES,PbPM10,0.083,2
23/11/1998,MER,PbPM10,0.096,2
23/11/1998,PED,PbPM10,0.059,2
23/11/1998,TLA,PbPM10,0.103,2
23/11/1998,XAL,PbPM10,0.068,2
23/11/1998,MCM,PbPM10,0.094,2
23/11/1998,NEZ,PbPM10,0.053,2
23/11/1998,UIZ,PbPM10,0.118,2
23/11/1998,LPR,PbPM10,0.101,2
23/11/1998,LOM,PbPM10,0.085,2
23/11/1998,SHA,PbPM10,0.079,2
23/11/1998,XCH,PbPM10,0.09,2
29/11/1998,CES,PbPM10,0.063,2
29/11/1998,MER,PbPM10,0.072,2
29/11/1998,PED,PbPM10,0.0001,2
29/11/1998,TLA,PbPM10,0.081,2
29/11/1998,XAL,PbPM10,0.096,2
29/11/1998,MCM,PbPM10,0.079,2
29/11/1998,NEZ,PbPM10,0.064,2
29/11/1998,UIZ,PbPM10,0.086,2
29/11/1998,LPR,PbPM10,0.136,2
29/11/1998,LOM,PbPM10,0.0001,2
29/11/1998,SHA,PbPM10,0.053,2
29/11/1998,XCH,PbPM10,0.0001,2
05/12/1998,CES,PbPM10,0.092,2
05/12/1998,MER,PbPM10,0.114,2
05/12/1998,PED,PbPM10,0.057,2
05/12/1998,TLA,PbPM10,0.16,2
05/12/1998,XAL,PbPM10,0.23,2
05/12/1998,MCM,PbPM10,0.098,2
05/12/1998,NEZ,PbPM10,0.304,2
05/12/1998,UIZ,PbPM10,0.145,2
05/12/1998,LPR,PbPM10,0.414,2
05/12/1998,LOM,PbPM10,0.066,2
05/12/1998,SHA,PbPM10,0.077,2
05/12/1998,XCH,PbPM10,0.101,2
11/12/1998,CES,PbPM10,0.057,2
11/12/1998,MER,PbPM10,0.083,2
11/12/1998,PED,PbPM10,0.0001,2
11/12/1998,TLA,PbPM10,0.127,2
11/12/1998,XAL,PbPM10,0.901,2
11/12/1998,MCM,PbPM10,0.116,2
11/12/1998,NEZ,PbPM10,0.075,2
11/12/1998,UIZ,PbPM10,0.052,2
11/12/1998,LPR,PbPM10,0.419,2
11/12/1998,LOM,PbPM10,0.0001,2
11/12/1998,SHA,PbPM10,0.052,2
11/12/1998,XCH,PbPM10,0.039,2
17/12/1998,CES,PbPM10,0.066,2
17/12/1998,MER,PbPM10,0.099,2
17/12/1998,PED,PbPM10,0.0001,2
17/12/1998,TLA,PbPM10,0.068,2
17/12/1998,XAL,PbPM10,0.098,2
17/12/1998,MCM,PbPM10,0.11,2
17/12/1998,NEZ,PbPM10,0.053,2
17/12/1998,UIZ,PbPM10,0.131,2
17/12/1998,LPR,PbPM10,0.112,2
17/12/1998,LOM,PbPM10,0.0001,2
17/12/1998,SHA,PbPM10,0.039,2
17/12/1998,XCH,PbPM10,0.039,2
23/12/1998,CES,PbPM10,0.0001,2
23/12/1998,MER,PbPM10,0.048,2
23/12/1998,PED,PbPM10,0.0001,2
23/12/1998,TLA,PbPM10,0.116,2
23/12/1998,XAL,PbPM10,0.193,2
23/12/1998,MCM,PbPM10,0.059,2
23/12/1998,NEZ,PbPM10,0.079,2
23/12/1998,UIZ,PbPM10,0.044,2
23/12/1998,LPR,PbPM10,0.436,2
23/12/1998,LOM,PbPM10,0.0001,2
23/12/1998,SHA,PbPM10,0.066,2
23/12/1998,XCH,PbPM10,0.064,2
29/12/1998,CES,PbPM10,0.052,2
29/12/1998,MER,PbPM10,0.083,2
29/12/1998,PED,PbPM10,0.0001,2
29/12/1998,TLA,PbPM10,0.103,2
29/12/1998,XAL,PbPM10,0.101,2
29/12/1998,MCM,PbPM10,0.044,2
29/12/1998,NEZ,PbPM10,0.083,2
29/12/1998,UIZ,PbPM10,0.061,2
29/12/1998,LPR,PbPM10,0.213,2
29/12/1998,LOM,PbPM10,0.0001,2
29/12/1998,SHA,PbPM10,0.048,2
29/12/1998,XCH,PbPM10,0.0001,2
04/01/1999,CES,PbPST,0.055,2
04/01/1999,MER,PbPST,0.096,2
04/01/1999,PED,PbPST,0.0001,2
04/01/1999,TLA,PbPST,0.161,2
04/01/1999,XAL,PbPST,0.177,2
04/01/1999,MCM,PbPST,0.09,2
04/01/1999,NEZ,PbPST,0.054,2
04/01/1999,UIZ,PbPST,0.073,2
04/01/1999,LPR,PbPST,0.148,2
04/01/1999,LOM,PbPST,0.05,2
04/01/1999,SHA,PbPST,0.101,2
04/01/1999,XCH,PbPST,0.044,2
10/01/1999,CES,PbPST,0.065,2
10/01/1999,MER,PbPST,0.15,2
10/01/1999,PED,PbPST,0.079,2
10/01/1999,TLA,PbPST,0.191,2
10/01/1999,XAL,PbPST,0.219,2
10/01/1999,MCM,PbPST,0.141,2
10/01/1999,NEZ,PbPST,0.073,2
10/01/1999,UIZ,PbPST,0.069,2
10/01/1999,LPR,PbPST,0.151,2
10/01/1999,LOM,PbPST,0.052,2
10/01/1999,SHA,PbPST,0.104,2
10/01/1999,XCH,PbPST,0.05,2
16/01/1999,CES,PbPST,0.087,2
16/01/1999,MER,PbPST,0.038,2
16/01/1999,PED,PbPST,0.0001,2
16/01/1999,TLA,PbPST,0.187,2
16/01/1999,XAL,PbPST,0.309,2
16/01/1999,MCM,PbPST,0.042,2
16/01/1999,NEZ,PbPST,0.06,2
16/01/1999,UIZ,PbPST,0.041,2
16/01/1999,LPR,PbPST,0.147,2
16/01/1999,LOM,PbPST,0.0001,2
16/01/1999,SHA,PbPST,0.0001,2
16/01/1999,XCH,PbPST,0.0001,2
22/01/1999,CES,PbPST,0.058,2
22/01/1999,MER,PbPST,0.048,2
22/01/1999,PED,PbPST,0.0001,2
22/01/1999,TLA,PbPST,0.226,2
22/01/1999,XAL,PbPST,0.784,2
22/01/1999,MCM,PbPST,0.111,2
22/01/1999,NEZ,PbPST,0.075,2
22/01/1999,UIZ,PbPST,0.066,2
22/01/1999,LPR,PbPST,0.107,2
22/01/1999,LOM,PbPST,0.0001,2
22/01/1999,SHA,PbPST,0.35,2
22/01/1999,XCH,PbPST,0.0001,2
28/01/1999,CES,PbPST,0.162,2
28/01/1999,MER,PbPST,0.163,2
28/01/1999,PED,PbPST,0.057,2
28/01/1999,TLA,PbPST,0.197,2
28/01/1999,XAL,PbPST,0.491,2
28/01/1999,MCM,PbPST,0.187,2
28/01/1999,NEZ,PbPST,0.172,2
28/01/1999,UIZ,PbPST,0.154,2
28/01/1999,LPR,PbPST,0.312,2
28/01/1999,LOM,PbPST,0.065,2
28/01/1999,SHA,PbPST,0.094,2
28/01/1999,XCH,PbPST,0.0001,2
03/02/1999,CES,PbPST,0.151,2
03/02/1999,MER,PbPST,0.169,2
03/02/1999,PED,PbPST,0.072,2
03/02/1999,TLA,PbPST,0.287,2
03/02/1999,XAL,PbPST,0.452,2
03/02/1999,MCM,PbPST,0.195,2
03/02/1999,NEZ,PbPST,0.094,2
03/02/1999,UIZ,PbPST,0.112,2
03/02/1999,LPR,PbPST,0.174,2
03/02/1999,LOM,PbPST,0.083,2
03/02/1999,SHA,PbPST,0.167,2
03/02/1999,XCH,PbPST,0.078,2
09/02/1999,CES,PbPST,0.129,2
09/02/1999,MER,PbPST,0.245,2
09/02/1999,PED,PbPST,0.068,2
09/02/1999,TLA,PbPST,0.119,2
09/02/1999,XAL,PbPST,0.238,2
09/02/1999,MCM,PbPST,0.243,2
09/02/1999,NEZ,PbPST,0.161,2
09/02/1999,UIZ,PbPST,0.12,2
09/02/1999,LPR,PbPST,0.197,2
09/02/1999,LOM,PbPST,0.055,2
09/02/1999,SHA,PbPST,0.171,2
09/02/1999,XCH,PbPST,0.042,2
15/02/1999,CES,PbPST,0.097,2
15/02/1999,MER,PbPST,0.127,2
15/02/1999,PED,PbPST,0.057,2
15/02/1999,TLA,PbPST,0.163,2
15/02/1999,XAL,PbPST,0.203,2
15/02/1999,MCM,PbPST,0.168,2
15/02/1999,NEZ,PbPST,0.104,2
15/02/1999,UIZ,PbPST,0.097,2
15/02/1999,LPR,PbPST,0.135,2
15/02/1999,LOM,PbPST,0.081,2
15/02/1999,SHA,PbPST,0.092,2
15/02/1999,XCH,PbPST,0.045,2
21/02/1999,CES,PbPST,0.0001,2
21/02/1999,MER,PbPST,0.084,2
21/02/1999,PED,PbPST,0.0001,2
21/02/1999,TLA,PbPST,0.152,2
21/02/1999,XAL,PbPST,0.075,2
21/02/1999,MCM,PbPST,0.055,2
21/02/1999,NEZ,PbPST,0.0001,2
21/02/1999,UIZ,PbPST,0.044,2
21/02/1999,LPR,PbPST,0.0001,2
21/02/1999,LOM,PbPST,0.0001,2
21/02/1999,SHA,PbPST,0.076,2
21/02/1999,XCH,PbPST,0.0001,2
27/02/1999,CES,PbPST,0.055,2
27/02/1999,MER,PbPST,0.053,2
27/02/1999,PED,PbPST,0.0001,2
27/02/1999,TLA,PbPST,0.106,2
27/02/1999,XAL,PbPST,0.153,2
27/02/1999,MCM,PbPST,0.06,2
27/02/1999,NEZ,PbPST,0.079,2
27/02/1999,UIZ,PbPST,0.05,2
27/02/1999,LPR,PbPST,0.175,2
27/02/1999,LOM,PbPST,0.057,2
27/02/1999,SHA,PbPST,0.069,2
27/02/1999,XCH,PbPST,0.0001,2
05/03/1999,CES,PbPST,0.106,2
05/03/1999,MER,PbPST,0.176,2
05/03/1999,PED,PbPST,0.041,2
05/03/1999,TLA,PbPST,0.29,2
05/03/1999,XAL,PbPST,0.355,2
05/03/1999,MCM,PbPST,0.145,2
05/03/1999,NEZ,PbPST,0.106,2
05/03/1999,UIZ,PbPST,0.1,2
05/03/1999,LPR,PbPST,0.366,2
05/03/1999,LOM,PbPST,0.05,2
05/03/1999,SHA,PbPST,0.165,2
05/03/1999,XCH,PbPST,0.059,2
11/03/1999,CES,PbPST,0.069,2
11/03/1999,MER,PbPST,0.064,2
11/03/1999,PED,PbPST,0.042,2
11/03/1999,TLA,PbPST,0.152,2
11/03/1999,XAL,PbPST,0.23,2
11/03/1999,MCM,PbPST,0.053,2
11/03/1999,NEZ,PbPST,0.128,2
11/03/1999,UIZ,PbPST,0.093,2
11/03/1999,LPR,PbPST,0.215,2
11/03/1999,LOM,PbPST,0.044,2
11/03/1999,SHA,PbPST,0.05,2
17/03/1999,CES,PbPST,0.065,2
17/03/1999,MER,PbPST,0.075,2
17/03/1999,PED,PbPST,0.0001,2
17/03/1999,TLA,PbPST,0.169,2
17/03/1999,XAL,PbPST,0.243,2
17/03/1999,MCM,PbPST,0.063,2
17/03/1999,NEZ,PbPST,0.045,2
17/03/1999,UIZ,PbPST,0.063,2
17/03/1999,LPR,PbPST,0.167,2
17/03/1999,LOM,PbPST,0.047,2
17/03/1999,SHA,PbPST,0.081,2
17/03/1999,XCH,PbPST,0.0001,2
23/03/1999,CES,PbPST,0.101,2
23/03/1999,MER,PbPST,0.127,2
23/03/1999,PED,PbPST,0.053,2
23/03/1999,XAL,PbPST,0.31,2
23/03/1999,MCM,PbPST,0.112,2
23/03/1999,NEZ,PbPST,0.105,2
23/03/1999,UIZ,PbPST,0.089,2
23/03/1999,LOM,PbPST,0.062,2
23/03/1999,SHA,PbPST,0.086,2
23/03/1999,XCH,PbPST,0.0001,2
29/03/1999,MER,PbPST,0.069,2
29/03/1999,PED,PbPST,0.041,2
29/03/1999,TLA,PbPST,0.157,2
29/03/1999,XAL,PbPST,0.21,2
29/03/1999,MCM,PbPST,0.058,2
29/03/1999,NEZ,PbPST,0.068,2
29/03/1999,UIZ,PbPST,0.077,2
29/03/1999,LPR,PbPST,0.15,2
29/03/1999,LOM,PbPST,0.063,2
29/03/1999,SHA,PbPST,0.078,2
29/03/1999,XCH,PbPST,0.04,2
04/04/1999,CES,PbPST,0.0001,2
04/04/1999,MER,PbPST,0.0001,2
04/04/1999,PED,PbPST,0.0001,2
04/04/1999,TLA,PbPST,0.0001,2
04/04/1999,XAL,PbPST,0.075,2
04/04/1999,MCM,PbPST,0.108,2
04/04/1999,NEZ,PbPST,0.0001,2
04/04/1999,UIZ,PbPST,0.0001,2
04/04/1999,LPR,PbPST,0.05,2
04/04/1999,LOM,PbPST,0.049,2
04/04/1999,SHA,PbPST,0.0001,2
04/04/1999,XCH,PbPST,0.099,2
10/04/1999,CES,PbPST,0.06,2
10/04/1999,MER,PbPST,0.096,2
10/04/1999,PED,PbPST,0.046,2
10/04/1999,TLA,PbPST,0.162,2
10/04/1999,XAL,PbPST,0.244,2
10/04/1999,MCM,PbPST,0.07,2
10/04/1999,NEZ,PbPST,0.073,2
10/04/1999,UIZ,PbPST,0.104,2
10/04/1999,LPR,PbPST,0.218,2
10/04/1999,LOM,PbPST,0.0001,2
10/04/1999,SHA,PbPST,0.057,2
10/04/1999,XCH,PbPST,0.051,2
16/04/1999,CES,PbPST,0.112,2
16/04/1999,MER,PbPST,0.103,2
16/04/1999,PED,PbPST,0.052,2
16/04/1999,TLA,PbPST,0.276,2
16/04/1999,XAL,PbPST,0.353,2
16/04/1999,MCM,PbPST,0.106,2
16/04/1999,NEZ,PbPST,0.064,2
16/04/1999,UIZ,PbPST,0.063,2
16/04/1999,LPR,PbPST,0.173,2
16/04/1999,LOM,PbPST,0.061,2
16/04/1999,SHA,PbPST,0.099,2
16/04/1999,XCH,PbPST,0.044,2
22/04/1999,CES,PbPST,0.081,2
22/04/1999,MER,PbPST,0.115,2
22/04/1999,PED,PbPST,0.073,2
22/04/1999,TLA,PbPST,0.215,2
22/04/1999,XAL,PbPST,0.327,2
22/04/1999,MCM,PbPST,0.087,2
22/04/1999,NEZ,PbPST,0.07,2
22/04/1999,UIZ,PbPST,0.088,2
22/04/1999,LPR,PbPST,0.177,2
22/04/1999,LOM,PbPST,0.066,2
22/04/1999,SHA,PbPST,0.123,2
22/04/1999,XCH,PbPST,0.058,2
28/04/1999,CES,PbPST,0.067,2
28/04/1999,MER,PbPST,0.133,2
28/04/1999,PED,PbPST,0.061,2
28/04/1999,TLA,PbPST,0.149,2
28/04/1999,XAL,PbPST,0.905,2
28/04/1999,MCM,PbPST,0.15,2
28/04/1999,NEZ,PbPST,0.07,2
28/04/1999,UIZ,PbPST,0.078,2
28/04/1999,LPR,PbPST,0.136,2
28/04/1999,LOM,PbPST,0.061,2
28/04/1999,SHA,PbPST,0.088,2
28/04/1999,XCH,PbPST,0.0001,2
04/05/1999,CES,PbPST,0.067,2
04/05/1999,MER,PbPST,0.0001,2
04/05/1999,PED,PbPST,0.0001,2
04/05/1999,TLA,PbPST,0.111,2
04/05/1999,XAL,PbPST,0.499,2
04/05/1999,MCM,PbPST,0.0001,2
04/05/1999,NEZ,PbPST,0.0001,2
04/05/1999,UIZ,PbPST,0.042,2
04/05/1999,LPR,PbPST,0.079,2
04/05/1999,LOM,PbPST,0.0001,2
04/05/1999,SHA,PbPST,0.0001,2
04/05/1999,XCH,PbPST,0.0001,2
10/05/1999,CES,PbPST,0.0001,2
10/05/1999,MER,PbPST,0.0001,2
10/05/1999,PED,PbPST,0.0001,2
10/05/1999,TLA,PbPST,0.15,2
10/05/1999,XAL,PbPST,0.137,2
10/05/1999,MCM,PbPST,0.04,2
10/05/1999,NEZ,PbPST,0.079,2
10/05/1999,UIZ,PbPST,0.0001,2
10/05/1999,LPR,PbPST,0.09,2
10/05/1999,LOM,PbPST,0.071,2
10/05/1999,SHA,PbPST,0.238,2
10/05/1999,XCH,PbPST,0.0001,2
16/05/1999,CES,PbPST,0.0001,2
16/05/1999,MER,PbPST,0.066,2
16/05/1999,PED,PbPST,0.0001,2
16/05/1999,TLA,PbPST,0.146,2
16/05/1999,XAL,PbPST,0.145,2
16/05/1999,MCM,PbPST,0.042,2
16/05/1999,NEZ,PbPST,0.0001,2
16/05/1999,UIZ,PbPST,0.0001,2
16/05/1999,LPR,PbPST,0.049,2
16/05/1999,LOM,PbPST,0.051,2
16/05/1999,SHA,PbPST,0.087,2
16/05/1999,XCH,PbPST,0.0001,2
22/05/1999,CES,PbPST,0.081,2
22/05/1999,MER,PbPST,0.142,2
22/05/1999,PED,PbPST,0.0001,2
22/05/1999,TLA,PbPST,0.144,2
22/05/1999,XAL,PbPST,0.147,2
22/05/1999,MCM,PbPST,0.12,2
22/05/1999,NEZ,PbPST,0.052,2
22/05/1999,UIZ,PbPST,0.094,2
22/05/1999,LPR,PbPST,0.108,2
22/05/1999,LOM,PbPST,0.0001,2
22/05/1999,SHA,PbPST,0.072,2
22/05/1999,XCH,PbPST,0.05,2
28/05/1999,CES,PbPST,0.088,2
28/05/1999,MER,PbPST,0.095,2
28/05/1999,PED,PbPST,0.051,2
28/05/1999,TLA,PbPST,0.254,2
28/05/1999,XAL,PbPST,0.414,2
28/05/1999,MCM,PbPST,0.077,2
28/05/1999,NEZ,PbPST,0.089,2
28/05/1999,UIZ,PbPST,0.063,2
28/05/1999,LPR,PbPST,0.157,2
28/05/1999,LOM,PbPST,0.046,2
28/05/1999,SHA,PbPST,0.087,2
28/05/1999,XCH,PbPST,0.051,2
03/06/1999,CES,PbPST,0.053,2
03/06/1999,MER,PbPST,0.048,2
03/06/1999,PED,PbPST,0.073,2
03/06/1999,TLA,PbPST,0.178,2
03/06/1999,XAL,PbPST,0.127,2
03/06/1999,MCM,PbPST,0.071,2
03/06/1999,NEZ,PbPST,0.0001,2
03/06/1999,UIZ,PbPST,0.0001,2
03/06/1999,LPR,PbPST,0.0001,2
03/06/1999,LOM,PbPST,0.0001,2
03/06/1999,SHA,PbPST,0.07,2
03/06/1999,XCH,PbPST,0.0001,2
09/06/1999,CES,PbPST,0.133,2
09/06/1999,MER,PbPST,0.08,2
09/06/1999,PED,PbPST,0.051,2
09/06/1999,TLA,PbPST,0.209,2
09/06/1999,XAL,PbPST,0.359,2
09/06/1999,MCM,PbPST,0.048,2
09/06/1999,NEZ,PbPST,0.052,2
09/06/1999,UIZ,PbPST,0.05,2
09/06/1999,LPR,PbPST,0.07,2
09/06/1999,LOM,PbPST,0.077,2
09/06/1999,SHA,PbPST,0.107,2
09/06/1999,XCH,PbPST,0.0001,2
15/06/1999,CES,PbPST,0.091,2
15/06/1999,MER,PbPST,0.064,2
15/06/1999,PED,PbPST,0.08,2
15/06/1999,TLA,PbPST,0.165,2
15/06/1999,XAL,PbPST,0.12,2
15/06/1999,MCM,PbPST,0.0001,2
15/06/1999,NEZ,PbPST,0.0001,2
15/06/1999,UIZ,PbPST,0.048,2
15/06/1999,LPR,PbPST,0.0001,2
15/06/1999,LOM,PbPST,0.076,2
15/06/1999,SHA,PbPST,0.079,2
15/06/1999,XCH,PbPST,0.057,2
21/06/1999,CES,PbPST,0.084,2
21/06/1999,MER,PbPST,0.093,2
21/06/1999,PED,PbPST,0.0001,2
21/06/1999,TLA,PbPST,0.116,2
21/06/1999,XAL,PbPST,0.112,2
21/06/1999,MCM,PbPST,0.077,2
21/06/1999,NEZ,PbPST,0.048,2
21/06/1999,UIZ,PbPST,0.07,2
21/06/1999,LPR,PbPST,0.0001,2
21/06/1999,LOM,PbPST,0.044,2
21/06/1999,SHA,PbPST,0.165,2
21/06/1999,XCH,PbPST,0.0001,2
27/06/1999,CES,PbPST,0.0001,2
27/06/1999,MER,PbPST,0.048,2
27/06/1999,PED,PbPST,0.0001,2
27/06/1999,TLA,PbPST,0.122,2
27/06/1999,XAL,PbPST,0.123,2
27/06/1999,MCM,PbPST,0.0001,2
27/06/1999,NEZ,PbPST,0.0001,2
27/06/1999,UIZ,PbPST,0.0001,2
27/06/1999,LPR,PbPST,0.0001,2
27/06/1999,LOM,PbPST,0.0001,2
27/06/1999,SHA,PbPST,0.062,2
27/06/1999,XCH,PbPST,0.0001,2
03/07/1999,CES,PbPST,0.045,2
03/07/1999,MER,PbPST,0.052,2
03/07/1999,PED,PbPST,0.0001,2
03/07/1999,TLA,PbPST,0.098,2
03/07/1999,XAL,PbPST,0.146,2
03/07/1999,MCM,PbPST,0.071,2
03/07/1999,NEZ,PbPST,0.054,2
03/07/1999,UIZ,PbPST,0.093,2
03/07/1999,LPR,PbPST,0.075,2
03/07/1999,LOM,PbPST,0.0001,2
03/07/1999,SHA,PbPST,0.146,2
03/07/1999,XCH,PbPST,0.0001,2
09/07/1999,CES,PbPST,0.099,2
09/07/1999,MER,PbPST,0.0001,2
09/07/1999,PED,PbPST,0.062,2
09/07/1999,TLA,PbPST,0.149,2
09/07/1999,XAL,PbPST,0.322,2
09/07/1999,MCM,PbPST,0.064,2
09/07/1999,NEZ,PbPST,0.086,2
09/07/1999,UIZ,PbPST,0.088,2
09/07/1999,LPR,PbPST,0.083,2
09/07/1999,LOM,PbPST,0.359,2
09/07/1999,SHA,PbPST,0.22,2
09/07/1999,XCH,PbPST,0.062,2
15/07/1999,CES,PbPST,0.09,2
15/07/1999,MER,PbPST,0.152,2
15/07/1999,PED,PbPST,0.054,2
15/07/1999,TLA,PbPST,0.146,2
15/07/1999,XAL,PbPST,0.958,2
15/07/1999,MCM,PbPST,0.139,2
15/07/1999,NEZ,PbPST,0.091,2
15/07/1999,UIZ,PbPST,0.167,2
15/07/1999,LPR,PbPST,0.093,2
15/07/1999,LOM,PbPST,0.124,2
15/07/1999,SHA,PbPST,0.084,2
15/07/1999,XCH,PbPST,0.047,2
21/07/1999,CES,PbPST,0.098,2
21/07/1999,MER,PbPST,0.129,2
21/07/1999,PED,PbPST,0.056,2
21/07/1999,TLA,PbPST,0.233,2
21/07/1999,XAL,PbPST,0.37,2
21/07/1999,MCM,PbPST,0.169,2
21/07/1999,NEZ,PbPST,0.042,2
21/07/1999,UIZ,PbPST,0.095,2
21/07/1999,LPR,PbPST,0.0001,2
21/07/1999,LOM,PbPST,0.0001,2
21/07/1999,SHA,PbPST,0.174,2
21/07/1999,XCH,PbPST,0.0001,2
27/07/1999,CES,PbPST,0.053,2
27/07/1999,MER,PbPST,0.072,2
27/07/1999,PED,PbPST,0.0001,2
27/07/1999,TLA,PbPST,0.195,2
27/07/1999,XAL,PbPST,0.268,2
27/07/1999,MCM,PbPST,0.057,2
27/07/1999,NEZ,PbPST,0.054,2
27/07/1999,UIZ,PbPST,0.047,2
27/07/1999,LPR,PbPST,0.065,2
27/07/1999,LOM,PbPST,0.0001,2
27/07/1999,SHA,PbPST,0.07,2
27/07/1999,XCH,PbPST,0.0001,2
02/08/1999,CES,PbPST,0.049,2
02/08/1999,MER,PbPST,0.062,2
02/08/1999,PED,PbPST,0.0001,2
02/08/1999,TLA,PbPST,0.076,2
02/08/1999,XAL,PbPST,0.379,2
02/08/1999,UIZ,PbPST,0.057,2
08/08/1999,CES,PbPST,0.0001,2
08/08/1999,MER,PbPST,0.07,2
08/08/1999,PED,PbPST,0.0001,2
08/08/1999,TLA,PbPST,0.147,2
08/08/1999,XAL,PbPST,0.256,2
08/08/1999,UIZ,PbPST,0.0001,2
14/08/1999,CES,PbPST,0.087,2
14/08/1999,MER,PbPST,0.044,2
14/08/1999,PED,PbPST,0.051,2
14/08/1999,TLA,PbPST,0.304,2
14/08/1999,XAL,PbPST,0.289,2
14/08/1999,UIZ,PbPST,0.078,2
20/08/1999,CES,PbPST,0.132,2
20/08/1999,MER,PbPST,0.087,2
20/08/1999,PED,PbPST,0.053,2
20/08/1999,TLA,PbPST,0.175,2
20/08/1999,XAL,PbPST,0.274,2
20/08/1999,UIZ,PbPST,0.079,2
26/08/1999,CES,PbPST,0.087,2
26/08/1999,MER,PbPST,0.101,2
26/08/1999,PED,PbPST,0.042,2
26/08/1999,TLA,PbPST,0.161,2
26/08/1999,XAL,PbPST,0.234,2
26/08/1999,UIZ,PbPST,0.084,2
01/09/1999,CES,PbPST,0.068,2
01/09/1999,MER,PbPST,0.108,2
01/09/1999,PED,PbPST,0.069,2
01/09/1999,TLA,PbPST,0.242,2
01/09/1999,XAL,PbPST,0.128,2
01/09/1999,UIZ,PbPST,0.082,2
07/09/1999,CES,PbPST,0.126,2
07/09/1999,MER,PbPST,0.053,2
07/09/1999,PED,PbPST,0.029,2
07/09/1999,TLA,PbPST,0.206,2
07/09/1999,XAL,PbPST,0.267,2
07/09/1999,UIZ,PbPST,0.146,2
13/09/1999,CES,PbPST,0.0001,2
13/09/1999,MER,PbPST,0.05,2
13/09/1999,PED,PbPST,0.048,2
13/09/1999,TLA,PbPST,0.163,2
13/09/1999,XAL,PbPST,0.085,2
13/09/1999,UIZ,PbPST,0.083,2
19/09/1999,CES,PbPST,0.06,2
19/09/1999,MER,PbPST,0.085,2
19/09/1999,PED,PbPST,0.064,2
19/09/1999,TLA,PbPST,0.285,2
19/09/1999,XAL,PbPST,0.116,2
19/09/1999,UIZ,PbPST,0.059,2
25/09/1999,CES,PbPST,0.137,2
25/09/1999,MER,PbPST,0.114,2
25/09/1999,PED,PbPST,0.075,2
25/09/1999,TLA,PbPST,0.178,2
25/09/1999,XAL,PbPST,0.373,2
25/09/1999,UIZ,PbPST,0.087,2
01/10/1999,CES,PbPST,0.141,2
01/10/1999,MER,PbPST,0.129,2
01/10/1999,PED,PbPST,0.07,2
01/10/1999,TLA,PbPST,0.166,2
01/10/1999,XAL,PbPST,0.208,2
01/10/1999,UIZ,PbPST,0.109,2
07/10/1999,CES,PbPST,0.134,2
07/10/1999,MER,PbPST,0.243,2
07/10/1999,PED,PbPST,0.119,2
07/10/1999,TLA,PbPST,0.553,2
07/10/1999,XAL,PbPST,0.189,2
07/10/1999,UIZ,PbPST,0.105,2
13/10/1999,CES,PbPST,0.065,2
13/10/1999,MER,PbPST,0.099,2
13/10/1999,PED,PbPST,0.061,2
13/10/1999,TLA,PbPST,0.22,2
