Fecha,Hora,Noroeste ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noroeste PM25,Noreste ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Noreste PM25,Centro ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Centro PM25,Suroeste ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Suroeste PM25,Sureste ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,Sureste PM25
24/03/2020,24,17,12,23,4,68,61,19,6,20,3,90,83,17,8,21,2,55,66,30,8,13,3,48,58,19,8,20,4,87,80
25/03/2020,1,14,10,20,4,68,60,30,6,19,3,88,81,20,8,21,2,54,65,31,8,9,3,48,58,12,8,22,4,84,79
25/03/2020,2,20,10,15,3,67,59,24,6,21,3,86,80,22,8,21,3,52,64,35,8,9,2,46,57,11,8,21,4,84,77
25/03/2020,3,19,10,14,3,68,61,21,6,17,3,83,79,18,8,16,3,51,63,36,8,11,2,44,57,16,8,20,4,84,76
25/03/2020,4,16,10,16,3,70,61,16,6,16,3,78,78,11,8,19,2,50,63,38,8,7,2,44,57,16,8,18,4,84,75
25/03/2020,5,13,10,15,3,70,60,10,6,17,3,74,75,14,8,17,2,50,63,39,8,10,2,43,57,13,8,18,4,84,74
25/03/2020,6,9,10,18,2,70,61,7,6,18,4,74,73,10,8,19,3,50,62,36,8,19,2,43,56,9,8,18,4,81,73
25/03/2020,7,2,10,19,3,70,61,1,6,19,4,74,72,2,8,22,4,50,62,35,8,23,2,43,56,4,8,18,4,83,71
25/03/2020,8,2,10,20,3,67,61,4,6,18,5,73,71,5,6,21,5,49,61,28,8,21,2,43,55,6,8,21,5,83,69
25/03/2020,9,6,10,23,4,64,61,9,6,24,5,67,71,14,6,27,5,49,61,22,8,17,3,44,55,17,8,31,6,80,69
25/03/2020,10,20,8,29,5,64,59,21,6,26,6,67,71,25,6,32,5,48,60,28,8,16,3,43,55,28,8,39,8,84,69
25/03/2020,11,36,8,22,5,67,58,37,6,21,7,68,69,37,6,30,6,46,58,41,8,13,4,43,54,42,8,38,9,83,69
25/03/2020,12,63,8,27,5,67,58,73,6,16,7,68,68,55,6,26,6,45,57,67,8,11,4,43,53,71,8,22,10,83,70
25/03/2020,13,67,8,25,5,68,59,100,6,12,7,68,67,94,6,14,6,45,56,101,8,11,4,43,52,101,8,11,10,81,69
25/03/2020,14,103,8,20,5,68,61,113,6,9,7,102,67,109,6,13,6,44,56,118,8,9,4,44,53,123,8,10,10,86,70
25/03/2020,15,118,8,13,5,71,62,120,6,10,6,102,68,123,6,14,5,44,56,132,8,9,4,44,53,135,8,9,9,88,71
25/03/2020,16,123,8,10,5,71,63,116,6,7,5,102,69,123,6,9,5,44,57,137,6,8,3,44,54,127,6,7,7,90,72
25/03/2020,17,119,6,12,5,74,63,111,6,7,5,102,69,124,6,10,4,45,57,131,6,7,3,44,54,76,6,4,5,91,73
25/03/2020,18,105,6,12,4,76,64,65,6,9,4,102,70,107,4,10,3,45,58,126,4,7,3,46,55,63,6,4,4,94,73
25/03/2020,19,45,6,15,4,78,64,44,6,9,4,102,71,57,4,12,3,48,57,76,4,8,3,48,56,71,6,7,3,99,74
25/03/2020,20,41,6,17,4,81,64,43,6,12,4,105,71,44,4,13,3,49,58,59,4,11,3,48,56,53,6,10,2,88,75
25/03/2020,21,25,6,15,4,81,65,35,6,20,4,103,72,33,4,18,3,50,58,57,4,11,3,49,57,40,6,13,3,84,76
25/03/2020,22,20,8,15,3,83,65,29,6,21,5,105,72,26,6,18,3,51,61,49,4,12,3,49,58,31,6,15,3,83,76
25/03/2020,23,18,10,12,4,87,65,11,6,23,5,106,73,25,6,15,4,52,62,42,4,20,4,50,60,26,6,19,3,86,76
25/03/2020,24,-99,10,-99,4,87,66,-99,6,-99,5,105,75,-99,6,-99,4,54,63,-99,4,-99,4,51,62,-99,6,-99,4,86,78
26/03/2020,1,-99,10,-99,4,87,67,-99,6,-99,5,105,76,-99,6,-99,4,55,64,-99,4,-99,4,52,63,-99,6,-99,4,86,79
26/03/2020,2,-99,10,-99,4,87,67,-99,6,-99,5,106,77,-99,6,-99,5,55,66,-99,4,-99,4,52,64,-99,6,-99,4,86,80
26/03/2020,3,-99,10,-99,-99,88,67,-99,6,-99,-99,106,77,-99,6,-99,-99,55,67,-99,4,-99,-99,54,65,-99,6,-99,-99,86,80
26/03/2020,4,14,10,14,-99,88,66,10,8,18,-99,106,78,12,8,17,-99,55,67,30,4,8,-99,55,66,16,8,17,-99,86,81
26/03/2020,5,10,10,18,-99,90,66,8,12,17,-99,105,79,13,10,17,-99,57,68,32,4,10,-99,57,68,14,10,18,-99,87,81
26/03/2020,6,9,12,22,-99,91,65,1,12,17,-99,105,80,7,12,20,-99,58,69,30,4,15,-99,58,69,10,10,17,-99,88,82
26/03/2020,7,1,12,21,-99,93,67,1,12,17,-99,105,81,2,12,20,-99,60,71,28,4,16,-99,58,70,5,12,18,-99,88,83
26/03/2020,8,4,12,23,-99,93,68,3,12,20,-99,106,83,6,12,20,-99,61,72,20,4,15,-99,60,71,8,12,25,-99,88,85
26/03/2020,9,9,12,31,5,96,68,11,14,25,9,108,83,13,14,21,7,60,72,24,4,19,3,60,72,14,12,31,8,90,85
26/03/2020,10,19,12,36,5,100,68,27,14,26,9,109,84,25,14,23,7,60,72,33,4,16,3,61,75,30,14,29,7,91,85
26/03/2020,11,36,12,28,5,99,70,48,16,21,9,109,86,42,14,25,7,60,73,49,4,17,3,63,76,55,14,26,7,91,85
26/03/2020,12,51,14,23,6,99,72,78,16,14,10,110,86,65,16,22,7,61,74,86,6,14,3,64,81,104,14,22,7,93,85
26/03/2020,13,55,14,20,6,96,71,94,16,9,9,110,87,84,16,13,7,63,75,86,6,11,3,65,85,90,14,10,7,94,85
26/03/2020,14,59,12,10,5,97,70,90,16,6,9,110,86,50,16,7,6,64,75,103,6,8,3,67,85,98,14,8,7,91,86
26/03/2020,15,53,12,8,5,97,69,92,16,5,7,109,86,80,16,6,5,63,75,90,8,7,4,68,85,104,16,6,5,90,85
26/03/2020,16,82,12,8,4,97,68,98,16,4,5,108,86,80,16,7,5,63,74,84,8,5,4,70,85,59,16,4,5,90,85
26/03/2020,17,88,12,8,3,94,69,92,16,6,5,108,86,59,16,6,3,64,74,48,8,8,4,70,84,49,16,3,4,90,84
26/03/2020,18,57,12,10,2,94,69,67,16,7,4,107,86,47,16,7,3,63,74,48,10,5,3,71,84,48,16,4,3,90,84
26/03/2020,19,39,12,14,2,91,69,46,16,10,3,107,86,42,16,13,2,64,75,57,10,10,3,71,85,48,16,6,2,90,84
26/03/2020,20,38,12,20,2,94,70,34,16,15,3,105,86,38,16,19,2,64,74,53,10,14,2,73,85,41,16,12,2,87,84
26/03/2020,21,26,12,21,3,94,70,22,16,20,4,106,86,30,16,22,2,63,74,46,10,15,2,74,84,35,16,15,2,88,84
26/03/2020,22,19,12,22,3,96,72,23,16,27,5,105,86,21,16,28,3,61,73,42,10,13,2,76,84,36,16,15,2,86,83
26/03/2020,23,7,10,27,3,94,72,28,16,29,5,104,86,24,14,30,4,61,73,40,10,12,3,76,84,32,16,19,3,83,83
26/03/2020,24,10,10,24,4,96,73,13,16,28,6,104,86,19,14,28,5,61,74,42,10,16,3,76,83,29,16,21,4,83,82
27/03/2020,1,7,10,24,5,99,73,6,16,25,6,104,85,21,14,22,6,61,73,36,10,11,3,74,83,26,16,13,4,84,81
27/03/2020,2,14,10,24,5,100,74,6,14,24,6,104,85,24,14,13,6,60,72,33,8,6,3,73,83,23,14,10,4,80,81
27/03/2020,3,12,10,19,5,99,74,9,14,22,7,105,84,19,12,16,6,60,71,33,8,6,3,71,83,19,14,10,4,78,80
27/03/2020,4,12,10,17,5,100,75,9,12,21,7,106,83,12,12,22,6,58,71,34,8,6,3,70,82,22,12,17,4,77,80
27/03/2020,5,9,10,19,5,100,76,7,12,20,7,106,82,4,10,21,7,58,70,33,8,10,2,67,81,25,12,14,4,77,78
27/03/2020,6,3,10,20,6,99,76,13,12,17,7,107,80,3,8,22,6,60,69,33,8,18,2,68,81,26,10,10,3,78,77
27/03/2020,7,1,10,18,6,100,75,4,12,18,9,108,79,2,8,19,6,60,68,24,8,19,2,67,81,13,10,18,4,77,75
27/03/2020,8,2,10,20,6,101,75,4,10,20,10,108,77,7,8,20,5,58,68,20,8,19,3,67,80,11,10,18,5,76,74
27/03/2020,9,6,8,27,5,101,75,9,10,21,11,106,77,14,8,20,5,60,68,18,8,25,3,64,77,19,8,26,5,76,72
27/03/2020,10,21,8,30,6,96,75,25,10,20,11,105,76,21,8,22,6,60,68,29,8,24,4,63,75,30,8,20,5,73,72
27/03/2020,11,35,8,28,6,94,74,44,8,13,10,105,75,36,6,23,6,58,68,39,8,24,4,63,75,39,8,18,5,71,70
27/03/2020,12,46,8,23,7,94,74,50,6,13,10,105,74,57,6,18,6,57,67,94,6,20,5,63,71,65,6,11,5,71,69
27/03/2020,13,86,8,14,7,96,74,48,6,6,9,105,73,69,6,11,5,57,67,76,6,11,5,64,68,48,6,3,5,71,69
27/03/2020,14,92,8,7,6,97,74,47,6,4,8,105,73,41,6,9,5,57,67,34,6,2,5,64,69,37,6,3,5,74,69
27/03/2020,15,47,8,5,5,99,74,46,6,5,5,106,73,36,6,6,5,58,67,32,6,4,4,65,69,41,6,5,5,80,70
27/03/2020,16,46,8,5,5,101,74,48,6,8,4,107,76,31,6,7,4,58,67,34,6,5,4,65,68,42,6,7,5,88,71
27/03/2020,17,48,8,5,4,102,74,59,6,10,4,108,81,34,6,7,3,60,67,38,6,3,3,63,68,43,6,5,5,93,76
27/03/2020,18,39,8,8,3,103,74,41,6,9,5,110,87,36,4,8,3,60,66,36,4,4,3,60,68,39,6,4,4,97,79
27/03/2020,19,31,8,10,2,104,73,34,6,9,5,111,91,30,4,10,2,77,68,37,4,10,2,57,66,37,6,6,5,100,81
27/03/2020,20,22,6,15,2,103,73,26,6,16,5,111,93,25,4,13,2,76,67,32,4,10,3,54,64,30,6,11,5,100,81
27/03/2020,21,10,6,18,3,103,75,18,6,20,5,109,93,14,4,21,2,74,66,31,4,15,3,55,64,29,6,13,5,100,83
27/03/2020,22,9,6,20,4,103,75,6,6,22,6,108,93,11,4,20,2,73,66,29,4,14,3,54,62,24,4,18,6,101,83
27/03/2020,23,19,6,18,4,103,75,19,6,22,8,109,93,16,4,23,3,71,66,26,4,19,3,52,62,18,4,18,6,102,84
27/03/2020,24,8,6,20,5,103,74,16,6,18,7,109,94,4,4,22,4,71,65,29,4,16,3,51,62,22,6,20,5,102,85
28/03/2020,1,4,6,19,5,103,74,16,6,16,6,109,95,14,4,20,5,71,66,29,4,9,4,51,63,20,6,15,5,102,85
28/03/2020,2,9,6,18,5,103,75,15,6,17,6,108,95,12,4,17,5,73,67,29,4,9,4,52,63,17,6,9,5,103,86
28/03/2020,3,9,6,13,5,103,74,13,6,16,6,108,95,12,4,18,5,74,68,27,4,13,4,52,64,16,6,8,5,104,87
28/03/2020,4,7,6,16,5,103,73,10,6,15,5,108,96,10,4,14,5,76,69,28,4,14,4,52,65,13,6,10,5,105,87
28/03/2020,5,4,6,15,5,103,72,9,6,15,5,107,96,9,4,14,5,76,69,29,4,13,4,54,65,10,6,10,5,105,89
28/03/2020,6,2,6,16,5,104,72,4,6,13,5,108,96,7,4,15,5,76,69,26,4,13,4,54,66,8,6,14,5,105,91
28/03/2020,7,1,6,18,5,104,72,1,6,16,5,107,97,5,4,16,5,76,69,19,4,17,4,54,67,4,6,14,6,106,94
28/03/2020,8,4,6,22,5,104,72,4,6,16,6,107,97,7,4,19,5,76,69,16,4,19,4,55,68,5,6,16,7,106,96
28/03/2020,9,11,6,28,5,104,73,11,6,21,6,107,98,16,4,22,5,76,70,29,4,18,4,57,69,15,6,23,8,107,99
28/03/2020,10,28,6,25,5,105,73,30,6,24,7,108,98,35,4,22,5,78,72,39,4,15,5,58,69,39,6,22,8,108,102
28/03/2020,11,49,6,16,5,106,73,46,6,12,7,108,100,63,4,17,5,80,74,51,4,6,5,57,70,53,6,10,8,108,104
28/03/2020,12,71,6,12,5,106,72,69,6,9,6,108,101,96,4,16,5,80,74,92,4,6,5,57,70,82,6,9,8,108,106
28/03/2020,13,104,6,10,5,106,73,94,6,6,6,107,102,116,4,10,5,80,74,110,4,6,4,57,69,110,6,6,8,107,108
28/03/2020,14,118,6,9,5,106,75,104,6,5,6,107,102,118,6,7,5,81,75,113,4,5,4,55,69,98,6,4,7,107,108
28/03/2020,15,106,6,7,5,106,75,101,6,5,5,107,102,94,6,5,5,80,76,67,4,4,4,55,70,55,6,3,6,106,107
28/03/2020,16,109,6,7,4,105,76,100,6,5,5,106,99,51,6,5,4,78,75,50,4,3,3,55,71,49,6,4,5,103,106
28/03/2020,17,88,6,5,3,105,76,65,6,6,4,105,94,48,6,6,3,77,75,50,4,4,3,55,71,51,6,4,4,103,104
28/03/2020,18,50,6,6,3,105,76,51,6,6,3,103,89,48,6,7,3,76,74,57,4,4,3,55,69,49,6,3,3,103,103
28/03/2020,19,45,6,8,2,105,76,45,6,9,3,103,85,47,6,9,2,76,74,61,4,6,2,54,69,49,6,6,3,102,102
28/03/2020,20,40,6,10,2,107,74,40,6,10,3,104,83,41,6,12,2,76,74,48,4,12,2,55,69,42,6,11,3,102,102
28/03/2020,21,32,6,16,2,107,72,34,6,9,3,106,83,37,6,14,2,76,74,40,4,11,2,52,68,33,6,12,3,102,101
28/03/2020,22,29,6,12,2,107,71,31,6,8,3,106,83,31,6,10,2,77,74,34,4,9,2,51,67,31,6,13,4,103,101
28/03/2020,23,25,6,10,2,106,71,31,6,7,3,106,82,31,6,10,2,78,74,34,4,7,2,54,68,29,6,9,4,103,100
28/03/2020,24,24,6,13,2,106,71,32,6,9,3,106,81,29,6,8,2,81,75,34,4,6,3,57,68,32,6,8,4,103,100
29/03/2020,1,25,6,12,2,105,71,30,6,7,3,106,80,29,6,9,2,80,74,34,4,5,3,57,68,28,6,9,4,103,100
29/03/2020,2,26,6,10,2,105,70,32,6,7,3,106,81,29,6,8,2,80,73,35,4,5,3,58,69,29,6,12,4,102,99
29/03/2020,3,24,6,7,2,104,71,29,6,10,3,105,80,31,6,7,2,80,73,36,4,4,3,60,69,29,6,12,3,102,99
29/03/2020,4,21,8,11,2,104,70,24,6,8,3,105,80,29,6,8,2,80,73,34,4,5,3,60,68,29,6,13,3,100,98
29/03/2020,5,21,12,13,2,104,70,21,6,7,3,105,81,26,6,7,2,80,73,34,4,5,3,61,67,21,6,14,3,101,97
29/03/2020,6,21,14,13,2,103,70,18,6,9,3,103,81,24,8,10,2,80,73,34,4,7,3,61,67,18,6,16,3,101,97
29/03/2020,7,16,16,12,2,103,70,13,6,12,3,103,82,24,10,10,2,78,72,34,4,14,2,63,67,12,6,13,4,100,95
29/03/2020,8,14,16,11,2,102,70,17,6,10,3,102,83,26,10,12,3,78,73,31,4,9,2,64,67,14,6,14,4,99,93
29/03/2020,9,23,18,11,2,103,70,24,6,10,4,101,83,29,10,10,3,77,72,36,4,5,2,63,67,24,8,11,5,99,92
29/03/2020,10,32,18,10,3,102,70,34,6,10,4,99,83,36,12,10,3,76,72,42,6,5,2,63,66,36,8,11,5,97,90
29/03/2020,11,48,18,10,3,99,70,57,6,9,4,91,83,50,12,10,4,76,71,57,6,5,2,63,66,55,8,13,5,97,89
29/03/2020,12,101,18,9,3,94,70,94,6,7,4,90,83,104,12,9,4,77,73,92,6,5,2,63,66,105,8,10,5,99,89
29/03/2020,13,114,18,8,3,94,69,106,6,6,4,91,84,121,12,9,4,77,73,115,6,6,2,63,67,123,8,8,5,100,89
29/03/2020,14,112,18,7,3,91,70,111,6,5,4,91,85,119,12,7,3,77,73,125,6,6,3,63,67,132,8,8,5,99,91
29/03/2020,15,114,18,5,3,90,72,113,6,5,3,88,86,123,12,6,3,77,74,116,6,4,3,63,68,115,8,4,5,97,92
29/03/2020,16,110,20,5,3,90,72,109,6,5,3,87,86,104,12,5,3,76,74,103,6,4,3,64,69,61,8,3,4,96,91
29/03/2020,17,80,20,7,3,88,72,76,6,4,3,88,86,63,12,5,3,78,76,55,6,3,3,67,70,57,8,3,4,94,89
29/03/2020,18,46,20,7,3,102,73,46,6,5,3,101,86,51,12,5,3,80,76,50,6,2,3,67,72,49,8,3,4,91,87
29/03/2020,19,28,20,9,2,102,74,39,6,7,3,104,86,39,12,6,3,81,78,53,6,4,2,68,73,46,8,4,4,93,87
29/03/2020,20,25,20,6,2,103,75,25,6,10,3,103,86,27,12,9,3,90,79,29,6,6,2,71,73,43,10,9,4,88,86
29/03/2020,21,23,20,7,2,97,75,22,6,8,3,102,87,26,12,6,2,100,80,26,6,5,2,78,75,26,10,10,4,88,87
29/03/2020,22,21,20,8,2,97,75,23,6,8,3,102,87,24,12,6,2,102,80,25,8,6,2,80,76,25,10,8,3,97,87
29/03/2020,23,18,20,8,2,97,76,22,6,7,3,102,87,21,14,8,2,102,80,21,10,6,2,80,76,23,10,8,3,101,88
29/03/2020,24,16,22,9,2,96,76,20,6,9,3,102,87,22,14,7,2,102,81,23,12,6,2,77,76,22,10,9,4,99,89
30/03/2020,1,16,24,8,3,99,76,19,8,10,3,102,88,21,16,7,2,102,82,25,12,6,3,77,76,23,10,9,4,97,89
30/03/2020,2,15,26,7,3,97,74,19,8,6,3,101,88,21,16,9,2,102,83,23,14,5,3,78,76,20,12,10,4,96,90
30/03/2020,3,16,28,9,3,96,74,15,8,6,3,101,89,19,18,7,2,102,83,21,14,6,3,78,76,19,12,10,3,96,91
30/03/2020,4,12,32,11,3,96,76,14,8,8,3,101,89,16,18,7,2,102,83,18,14,7,3,81,77,14,12,10,3,96,92
30/03/2020,5,11,32,11,3,97,77,11,8,10,3,101,89,14,18,10,2,102,84,17,14,10,3,81,77,10,14,11,3,96,92
30/03/2020,6,7,32,11,3,99,79,6,10,13,3,101,90,14,18,14,3,102,84,23,14,17,3,83,78,8,14,11,3,96,92
30/03/2020,7,1,30,14,3,100,78,3,10,14,3,101,89,10,18,15,3,102,85,26,14,20,3,83,78,6,14,15,3,94,92
30/03/2020,8,2,30,16,4,100,78,4,10,13,4,101,89,9,20,14,4,102,85,19,14,17,3,83,78,11,14,12,4,94,92
30/03/2020,9,12,28,16,4,101,78,12,10,13,5,102,89,14,20,12,5,103,85,26,14,11,3,83,78,19,14,11,4,94,92
30/03/2020,10,19,28,20,5,101,78,26,10,15,5,102,89,25,20,16,5,103,85,29,14,10,3,84,78,29,14,9,5,94,92
30/03/2020,11,31,30,24,5,102,78,42,10,12,5,102,90,42,20,12,5,103,85,43,14,9,4,86,78,44,14,11,5,96,91
30/03/2020,12,51,30,20,5,102,78,59,10,12,5,103,90,63,20,11,5,103,84,61,14,6,4,86,78,67,14,10,5,96,91
30/03/2020,13,80,30,17,5,102,79,67,10,7,5,103,89,69,20,10,5,103,85,84,14,6,4,86,78,101,14,9,5,96,89
30/03/2020,14,103,30,9,5,102,78,92,12,6,5,103,89,104,20,7,5,103,83,104,12,6,4,86,77,109,12,7,5,96,88
30/03/2020,15,115,30,8,5,102,77,92,12,7,5,104,88,122,20,8,5,103,82,115,12,6,4,86,76,120,12,6,4,96,87
30/03/2020,16,111,30,9,5,103,78,105,10,6,4,105,87,134,20,9,4,103,82,115,12,5,3,86,76,120,12,8,4,96,87
30/03/2020,17,100,30,8,4,103,78,100,10,6,4,104,87,124,18,9,4,103,82,121,12,5,3,86,76,118,12,8,4,96,88
30/03/2020,18,94,30,9,4,103,79,90,12,8,4,102,87,109,18,9,3,104,83,126,14,7,3,86,75,122,12,10,4,96,88
30/03/2020,19,51,30,12,3,103,79,55,12,11,3,97,88,78,18,14,3,104,83,106,14,8,3,87,76,80,12,7,3,101,89
30/03/2020,20,36,30,13,3,96,80,41,12,10,3,94,89,41,18,13,3,102,83,55,14,10,3,86,77,47,12,8,4,103,90
30/03/2020,21,33,30,14,3,90,81,37,12,13,3,94,88,35,18,15,4,100,83,38,12,12,3,81,77,41,12,12,4,103,91
30/03/2020,22,18,30,11,3,93,82,34,12,12,3,91,88,27,18,14,4,97,82,34,10,10,3,78,77,31,12,15,4,96,91
30/03/2020,23,18,28,13,3,96,75,19,12,15,4,88,89,19,18,13,3,96,82,26,8,9,3,77,78,31,12,14,4,94,91
30/03/2020,24,15,26,14,3,99,74,17,12,13,4,90,89,20,16,14,3,94,81,27,8,9,3,78,78,19,12,15,5,96,91
31/03/2020,1,13,24,14,3,97,74,20,10,15,4,88,88,19,16,13,3,94,80,26,8,7,3,77,77,14,12,14,5,93,91
31/03/2020,2,14,24,13,3,99,76,21,10,15,3,88,86,20,14,14,3,94,79,29,8,8,3,77,77,11,10,14,5,96,90
31/03/2020,3,13,20,16,3,101,75,16,12,15,3,90,86,17,14,10,3,96,79,31,8,7,3,76,76,11,10,15,5,97,89
31/03/2020,4,14,18,11,3,101,75,14,12,15,3,93,86,16,14,17,3,94,78,32,8,6,2,73,75,9,8,17,5,100,89
31/03/2020,5,11,16,13,3,102,77,14,12,15,3,93,86,13,16,18,3,96,77,31,8,18,2,71,74,11,8,15,5,100,89
31/03/2020,6,8,16,15,3,102,76,6,12,17,3,93,85,6,16,19,3,96,76,31,8,12,2,70,73,9,8,17,4,101,88
31/03/2020,7,6,16,18,3,103,76,4,12,19,3,91,85,2,16,20,3,96,76,26,8,21,1,68,72,4,8,18,5,102,88
31/03/2020,8,4,16,20,3,103,76,6,10,18,4,91,85,4,14,20,4,96,75,23,8,19,2,68,71,6,8,17,5,101,88
31/03/2020,9,13,18,23,4,103,75,15,10,19,5,91,85,12,14,21,5,96,75,32,8,17,2,68,71,14,8,17,5,101,88
31/03/2020,10,24,18,18,5,103,76,29,10,20,5,97,85,24,14,20,5,97,75,39,10,13,2,67,71,31,8,17,5,100,88
31/03/2020,11,36,18,16,5,103,76,39,12,20,6,97,85,41,16,19,5,96,75,44,10,12,3,65,70,44,10,17,6,100,88
31/03/2020,12,40,18,8,5,104,75,49,12,11,6,97,85,47,16,14,5,94,75,49,10,8,3,65,70,76,10,15,6,99,89
31/03/2020,13,46,18,7,5,103,74,49,12,6,6,101,85,53,16,9,5,93,74,69,10,7,3,65,70,92,10,9,5,100,90
31/03/2020,14,49,18,5,5,104,73,53,12,5,5,101,84,51,16,5,5,93,74,84,12,6,3,64,70,84,10,5,5,100,93
31/03/2020,15,51,18,5,4,104,72,48,12,4,5,101,83,61,16,6,5,93,73,71,12,4,3,63,70,73,10,5,5,97,92
31/03/2020,16,47,18,5,3,103,71,44,12,4,5,101,82,61,16,5,4,91,72,80,12,4,3,61,69,57,10,4,4,93,90
31/03/2020,17,39,18,6,3,103,70,41,12,4,3,102,81,45,16,5,3,91,70,67,12,4,2,61,69,47,10,4,3,94,89
31/03/2020,18,31,18,8,2,106,69,36,12,5,2,106,80,38,16,7,2,93,69,44,10,4,2,63,67,49,10,5,3,100,88
31/03/2020,19,28,18,10,2,105,68,31,12,7,2,106,79,32,16,7,2,96,68,36,10,6,2,65,66,36,10,6,2,100,87
31/03/2020,20,27,18,8,2,103,68,29,12,8,2,106,79,29,16,7,1,97,68,32,10,6,2,71,66,31,10,8,2,101,85
31/03/2020,21,23,18,12,2,104,68,26,12,8,2,107,79,26,16,7,1,96,66,28,10,8,2,77,65,27,10,9,2,101,84
31/03/2020,22,19,18,10,2,104,68,24,12,7,2,107,78,24,16,9,1,94,65,26,10,8,2,78,63,26,10,6,2,103,84
31/03/2020,23,21,18,9,2,103,68,24,12,11,2,107,78,22,16,9,2,94,65,26,10,7,2,78,63,25,10,7,2,102,83
31/03/2020,24,-99,20,-99,2,103,70,-99,12,-99,2,106,77,-99,16,-99,2,96,66,-99,10,-99,2,80,63,-99,10,-99,2,102,82
01/04/2020,1,-99,20,-99,2,102,68,-99,12,-99,2,106,77,-99,18,-99,2,94,66,-99,12,-99,2,78,63,-99,10,-99,2,102,81
01/04/2020,2,-99,20,-99,2,102,69,-99,12,-99,2,106,78,-99,18,-99,2,94,66,-99,12,-99,2,78,63,-99,10,-99,3,102,81
01/04/2020,3,-99,20,-99,-99,101,71,-99,12,-99,-99,106,78,-99,16,-99,-99,91,66,-99,12,-99,-99,78,63,-99,12,-99,-99,101,82
01/04/2020,4,16,18,8,-99,101,69,17,12,9,-99,106,78,21,12,7,-99,91,66,27,10,7,-99,80,63,17,12,8,-99,100,82
01/04/2020,5,14,18,10,-99,99,68,16,12,13,-99,106,78,18,10,13,-99,90,66,22,10,10,-99,80,64,14,12,7,-99,99,81
01/04/2020,6,7,16,14,-99,97,69,14,12,14,-99,106,77,11,10,16,-99,88,66,20,10,14,-99,80,64,11,10,14,-99,97,81
01/04/2020,7,1,16,16,-99,93,69,5,12,14,-99,107,77,4,10,17,-99,88,66,20,8,15,-99,81,65,9,10,16,-99,96,81
01/04/2020,8,2,14,17,-99,93,69,6,12,14,-99,107,77,9,8,16,-99,87,66,18,8,14,-99,83,65,14,10,16,-99,96,81
01/04/2020,9,11,12,20,4,94,69,14,12,13,5,106,76,12,8,16,3,87,66,22,6,14,2,83,65,15,10,14,4,94,81
01/04/2020,10,16,12,19,4,94,70,24,12,12,5,104,76,23,8,17,3,86,66,31,6,11,2,83,66,29,10,12,4,94,81
01/04/2020,11,32,12,21,4,91,70,38,10,12,5,103,76,39,8,17,4,86,67,43,4,11,2,83,66,40,8,13,5,91,80
01/04/2020,12,47,10,16,5,93,70,57,10,12,6,103,75,61,6,14,4,86,66,67,4,10,3,84,66,61,8,12,5,90,79
01/04/2020,13,61,10,11,5,97,70,76,10,10,6,102,75,88,6,10,5,86,67,100,4,9,3,86,66,102,6,9,5,88,79
01/04/2020,14,84,10,9,5,93,69,101,10,6,6,102,75,98,6,7,4,86,66,104,4,6,3,88,66,119,6,7,5,88,77
01/04/2020,15,106,10,8,5,93,70,105,10,6,6,102,76,109,6,7,4,86,67,109,4,5,3,87,66,121,6,7,5,93,78
01/04/2020,16,109,10,8,4,94,71,104,10,5,5,102,77,109,6,6,4,84,68,111,2,6,3,86,66,123,8,7,4,96,80
01/04/2020,17,98,10,8,4,90,72,96,10,5,5,101,78,109,6,7,4,84,69,111,2,7,3,86,67,118,8,7,4,96,82
01/04/2020,18,59,10,10,3,84,73,92,10,7,4,91,79,76,6,9,4,81,71,51,2,7,3,84,68,71,8,6,4,94,84
01/04/2020,19,37,10,10,3,78,73,43,10,13,4,87,80,38,8,9,3,78,71,49,2,5,3,83,69,51,8,9,4,91,85
01/04/2020,20,32,10,12,3,76,73,36,10,9,4,87,80,31,8,12,3,77,72,45,2,6,3,77,69,47,8,7,3,86,86
01/04/2020,21,29,10,12,3,80,74,35,10,10,4,88,80,35,8,10,3,76,73,40,2,8,3,71,69,43,8,8,3,83,87
01/04/2020,22,17,10,17,3,81,74,30,12,11,4,88,80,31,8,10,3,77,73,36,2,7,3,70,70,35,8,11,3,77,88
01/04/2020,23,21,10,17,3,81,74,27,12,12,4,88,81,26,8,15,3,76,73,36,2,8,3,68,70,28,8,14,3,78,89
01/04/2020,24,19,8,12,3,80,73,21,12,13,4,87,81,26,8,11,3,74,73,29,2,10,3,68,70,28,8,13,3,78,90
02/04/2020,1,17,10,15,3,83,74,20,12,10,4,87,81,21,8,12,3,74,73,30,2,9,2,68,70,28,8,11,3,77,90
02/04/2020,2,20,10,13,3,83,73,20,14,10,4,87,83,21,10,10,3,74,73,27,2,10,2,67,70,23,8,12,3,77,91
